,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
233,274,4,1,777,389,760.5489501953125,320.5809326171875,777,389,795.4450073242188,457.8411560058594,0,760.5489501953125,320.5809326171875,1555.9939575195312,641.161865234375,760.5489501953125,320.5809326171875,1555.9939575195312,641.161865234375
11,274,5,1,911,243,880.15380859375,190.10716247558594,911,243,941.9605102539062,296.7318420410156,0,880.15380859375,190.10716247558594,1822.1143188476562,380.2143249511719,880.15380859375,190.10716247558594,1822.1143188476562,380.2143249511719
234,275,4,1,777,394,759.3327026367188,325.57489013671875,777,394,795.91796875,463.12176513671875,0,759.3327026367188,325.57489013671875,1555.2506713867188,651.1497802734375,759.3327026367188,325.57489013671875,1555.2506713867188,651.1497802734375
12,275,5,1,906,247,876.2221069335938,189.69012451171875,906,247,937.5253295898438,304.8235168457031,0,876.2221069335938,189.69012451171875,1813.7474365234375,379.3802490234375,876.2221069335938,189.69012451171875,1813.7474365234375,379.3802490234375
235,276,4,1,776,399,758.4951171875,329.99530029296875,776,399,793.8867797851562,468.31024169921875,0,758.4951171875,329.99530029296875,1552.3818969726562,659.9906005859375,758.4951171875,329.99530029296875,1552.3818969726562,659.9906005859375
13,276,5,1,896,249,871.1480102539062,191.88478088378906,896,249,920.9700317382812,306.4329833984375,0,871.1480102539062,191.88478088378906,1792.1180419921875,383.7695617675781,871.1480102539062,191.88478088378906,1792.1180419921875,383.7695617675781
236,277,4,1,775,404,757.869384765625,335.3456726074219,775,404,792.7428588867188,473.1025695800781,0,757.869384765625,335.3456726074219,1550.6122436523438,670.6913452148438,757.869384765625,335.3456726074219,1550.6122436523438,670.6913452148438
14,277,5,1,893,253,869.799072265625,194.64581298828125,893,253,917.5664672851562,311.43902587890625,0,869.799072265625,194.64581298828125,1787.3655395507812,389.2916259765625,869.799072265625,194.64581298828125,1787.3655395507812,389.2916259765625
237,278,4,1,774,408,756.5591430664062,339.87579345703125,774,408,792.704345703125,477.6377258300781,0,756.5591430664062,339.87579345703125,1549.2634887695312,679.7515869140625,756.5591430664062,339.87579345703125,1549.2634887695312,679.7515869140625
15,278,5,1,893,255,866.794921875,194.94094848632812,893,255,919.3803100585938,316.9457702636719,0,866.794921875,194.94094848632812,1786.1752319335938,389.88189697265625,866.794921875,194.94094848632812,1786.1752319335938,389.88189697265625
238,279,4,1,774,412,755.2425537109375,343.6571960449219,774,412,793.392578125,482.2150573730469,0,755.2425537109375,343.6571960449219,1548.6351318359375,687.3143920898438,755.2425537109375,343.6571960449219,1548.6351318359375,687.3143920898438
16,279,5,1,892,265,863.5572509765625,206.58912658691406,892,265,921.1524658203125,324.290283203125,0,863.5572509765625,206.58912658691406,1784.709716796875,413.1782531738281,863.5572509765625,206.58912658691406,1784.709716796875,413.1782531738281
239,280,4,1,774,418,753.7056274414062,351.404296875,774,418,794.7096557617188,486.3241882324219,0,753.7056274414062,351.404296875,1548.415283203125,702.80859375,753.7056274414062,351.404296875,1548.415283203125,702.80859375
17,280,5,1,892,270,861.7984619140625,210.90798950195312,892,270,922.8777465820312,329.90167236328125,0,861.7984619140625,210.90798950195312,1784.6762084960938,421.81597900390625,861.7984619140625,210.90798950195312,1784.6762084960938,421.81597900390625
240,281,4,1,773,423,752.6024780273438,355.5894470214844,773,423,794.406982421875,490.6732482910156,0,752.6024780273438,355.5894470214844,1547.0094604492188,711.1788940429688,752.6024780273438,355.5894470214844,1547.0094604492188,711.1788940429688
18,281,5,1,892,276,859.5701904296875,217.15017700195312,892,276,924.435791015625,335.7581787109375,0,859.5701904296875,217.15017700195312,1784.0059814453125,434.30035400390625,859.5701904296875,217.15017700195312,1784.0059814453125,434.30035400390625
241,282,4,1,773,426,751.428955078125,357.2183837890625,773,426,794.8466796875,495.4272155761719,0,751.428955078125,357.2183837890625,1546.275634765625,714.436767578125,751.428955078125,357.2183837890625,1546.275634765625,714.436767578125
19,282,5,1,890,278,856.2927856445312,216.9357147216797,890,278,924.0897827148438,340.5819396972656,0,856.2927856445312,216.9357147216797,1780.382568359375,433.8714294433594,856.2927856445312,216.9357147216797,1780.382568359375,433.8714294433594
242,283,4,1,772,431,750.6853637695312,363.7637939453125,772,431,794.0592651367188,498.7208251953125,0,750.6853637695312,363.7637939453125,1544.74462890625,727.527587890625,750.6853637695312,363.7637939453125,1544.74462890625,727.527587890625
20,283,5,1,886,287,853.98095703125,227.7388458251953,886,287,919.0858764648438,347.40863037109375,0,853.98095703125,227.7388458251953,1773.0668334960938,455.4776916503906,853.98095703125,227.7388458251953,1773.0668334960938,455.4776916503906
243,284,4,1,772,433,749.621337890625,363.39703369140625,772,433,796.3602294921875,503.0955810546875,0,749.621337890625,363.39703369140625,1545.9815673828125,726.7940673828125,749.621337890625,363.39703369140625,1545.9815673828125,726.7940673828125
21,284,5,1,884,290,851.8280639648438,230.309326171875,884,290,916.7070922851562,351.1158142089844,0,851.8280639648438,230.309326171875,1768.53515625,460.61865234375,851.8280639648438,230.309326171875,1768.53515625,460.61865234375
244,285,4,1,772,435,748.9263305664062,363.48004150390625,772,435,796.1224365234375,506.67718505859375,0,748.9263305664062,363.48004150390625,1545.0487670898438,726.9600830078125,748.9263305664062,363.48004150390625,1545.0487670898438,726.9600830078125
22,285,5,1,878,295,848.7353515625,236.55374145507812,878,295,909.2146606445312,355.4417724609375,0,848.7353515625,236.55374145507812,1757.9500122070312,473.10748291015625,848.7353515625,236.55374145507812,1757.9500122070312,473.10748291015625
245,286,4,1,771,441,748.8715209960938,372.9892578125,771,441,793.9478149414062,510.8309020996094,0,748.8715209960938,372.9892578125,1542.8193359375,745.978515625,748.8715209960938,372.9892578125,1542.8193359375,745.978515625
23,286,5,1,876,300,847.197265625,240.4091033935547,876,300,906.2469482421875,360.68157958984375,0,847.197265625,240.4091033935547,1753.4442138671875,480.8182067871094,847.197265625,240.4091033935547,1753.4442138671875,480.8182067871094
246,287,4,1,771,443,747.4120483398438,374.0338439941406,771,443,795.4513549804688,513.8167419433594,0,747.4120483398438,374.0338439941406,1542.8634033203125,748.0676879882812,747.4120483398438,374.0338439941406,1542.8634033203125,748.0676879882812
24,287,5,1,875,302,845.2013549804688,239.83836364746094,875,302,905.468017578125,365.88037109375,0,845.2013549804688,239.83836364746094,1750.6693725585938,479.6767272949219,845.2013549804688,239.83836364746094,1750.6693725585938,479.6767272949219
247,288,4,1,771,448,747.1995239257812,378.3907470703125,771,448,795.25048828125,517.67041015625,0,747.1995239257812,378.3907470703125,1542.4500122070312,756.781494140625,747.1995239257812,378.3907470703125,1542.4500122070312,756.781494140625
25,288,5,1,873,309,842.7460327148438,248.35276794433594,873,309,904.500244140625,369.8534240722656,0,842.7460327148438,248.35276794433594,1747.2462768554688,496.7055358886719,842.7460327148438,248.35276794433594,1747.2462768554688,496.7055358886719
248,289,4,1,768,453,744.2901000976562,386.2724609375,768,453,792.8897705078125,521.5765991210938,0,744.2901000976562,386.2724609375,1537.1798706054688,772.544921875,744.2901000976562,386.2724609375,1537.1798706054688,772.544921875
26,289,5,1,869,314,840.7708129882812,256.67799377441406,869,314,898.682373046875,373.3051452636719,0,840.7708129882812,256.67799377441406,1739.4531860351562,513.3559875488281,840.7708129882812,256.67799377441406,1739.4531860351562,513.3559875488281
249,290,4,1,768,455,743.7596435546875,386.7060241699219,768,455,792.8972778320312,524.835693359375,0,743.7596435546875,386.7060241699219,1536.6569213867188,773.4120483398438,743.7596435546875,386.7060241699219,1536.6569213867188,773.4120483398438
27,290,5,1,868,316,838.1370239257812,255.4171905517578,868,316,898.4086303710938,377.63372802734375,0,838.1370239257812,255.4171905517578,1736.545654296875,510.8343811035156,838.1370239257812,255.4171905517578,1736.545654296875,510.8343811035156
250,291,4,1,767,456,742.8980102539062,386.5160217285156,767,456,792.6802368164062,527.2820434570312,0,742.8980102539062,386.5160217285156,1535.5782470703125,773.0320434570312,742.8980102539062,386.5160217285156,1535.5782470703125,773.0320434570312
28,291,5,1,866,320,835.8195190429688,258.02215576171875,866,320,896.5686645507812,382.2275695800781,0,835.8195190429688,258.02215576171875,1732.38818359375,516.0443115234375,835.8195190429688,258.02215576171875,1732.38818359375,516.0443115234375
251,292,4,1,767,464,742.3422241210938,398.2749938964844,767,464,792.4625244140625,530.453857421875,0,742.3422241210938,398.2749938964844,1534.8047485351562,796.5499877929688,742.3422241210938,398.2749938964844,1534.8047485351562,796.5499877929688
29,292,5,1,866,323,834.5045776367188,261.63232421875,866,323,897.5187377929688,385.4349365234375,0,834.5045776367188,261.63232421875,1732.0233154296875,523.2646484375,834.5045776367188,261.63232421875,1732.0233154296875,523.2646484375
252,293,4,1,766,465,741.5188598632812,398.0614013671875,766,465,792.3604125976562,533.0865478515625,0,741.5188598632812,398.0614013671875,1533.8792724609375,796.122802734375,741.5188598632812,398.0614013671875,1533.8792724609375,796.122802734375
30,293,5,1,865,324,832.4102172851562,260.813232421875,865,324,898.1467895507812,388.5163269042969,0,832.4102172851562,260.813232421875,1730.5570068359375,521.62646484375,832.4102172851562,260.813232421875,1730.5570068359375,521.62646484375
253,294,4,1,766,469,740.709716796875,401.4350280761719,766,469,792.7344970703125,537.0744018554688,0,740.709716796875,401.4350280761719,1533.4442138671875,802.8700561523438,740.709716796875,401.4350280761719,1533.4442138671875,802.8700561523438
31,294,5,1,864,332,830.576171875,271.6978454589844,864,332,898.5198974609375,392.80023193359375,0,830.576171875,271.6978454589844,1729.0960693359375,543.3956909179688,830.576171875,271.6978454589844,1729.0960693359375,543.3956909179688
254,295,4,1,766,475,741.9906005859375,410.7205505371094,766,475,790.3060302734375,540.1683959960938,0,741.9906005859375,410.7205505371094,1532.296630859375,821.4411010742188,741.9906005859375,410.7205505371094,1532.296630859375,821.4411010742188
32,295,5,1,864,335,829.2381591796875,274.9195861816406,864,335,898.76611328125,396.49749755859375,0,829.2381591796875,274.9195861816406,1728.0042724609375,549.8391723632812,829.2381591796875,274.9195861816406,1728.0042724609375,549.8391723632812
255,296,4,1,767,480,741.1060791015625,418.7980041503906,767,480,794.7310791015625,541.6986694335938,0,741.1060791015625,418.7980041503906,1535.837158203125,837.5960083007812,741.1060791015625,418.7980041503906,1535.837158203125,837.5960083007812
33,296,5,1,862,337,827.5750122070312,275.27886962890625,862,337,896.9261474609375,399.3003845214844,0,827.5750122070312,275.27886962890625,1724.5011596679688,550.5577392578125,827.5750122070312,275.27886962890625,1724.5011596679688,550.5577392578125
256,297,4,1,768,484,736.482666015625,431.8144226074219,768,484,800.8701171875,536.3743896484375,0,736.482666015625,431.8144226074219,1537.352783203125,863.6288452148438,736.482666015625,431.8144226074219,1537.352783203125,863.6288452148438
34,297,5,1,861,340,825.7357177734375,278.90057373046875,861,340,897.4705200195312,402.035400390625,0,825.7357177734375,278.90057373046875,1723.2062377929688,557.8011474609375,825.7357177734375,278.90057373046875,1723.2062377929688,557.8011474609375
257,298,4,1,771,490,732.6858520507812,448.20562744140625,771,490,809.6845092773438,532.136962890625,0,732.6858520507812,448.20562744140625,1542.370361328125,896.4112548828125,732.6858520507812,448.20562744140625,1542.370361328125,896.4112548828125
35,298,5,1,860,344,824.4271240234375,283.40240478515625,860,344,896.7866821289062,406.060302734375,0,824.4271240234375,283.40240478515625,1721.2138061523438,566.8048095703125,824.4271240234375,283.40240478515625,1721.2138061523438,566.8048095703125
258,299,4,1,773,495,729.3078002929688,459.766357421875,773,495,817.3896484375,531.2007446289062,0,729.3078002929688,459.766357421875,1546.6974487304688,919.53271484375,729.3078002929688,459.766357421875,1546.6974487304688,919.53271484375
36,299,5,1,859,346,822.5562744140625,282.6886291503906,859,346,896.5697631835938,410.1214904785156,0,822.5562744140625,282.6886291503906,1719.1260375976562,565.3772583007812,822.5562744140625,282.6886291503906,1719.1260375976562,565.3772583007812
259,300,4,1,774,498,724.2266235351562,465.08544921875,774,498,825.3267822265625,532.22998046875,0,724.2266235351562,465.08544921875,1549.5534057617188,930.1708984375,724.2266235351562,465.08544921875,1549.5534057617188,930.1708984375
37,300,5,1,859,349,820.7686157226562,286.9686584472656,859,349,897.2700805664062,412.9492492675781,0,820.7686157226562,286.9686584472656,1718.0386962890625,573.9373168945312,820.7686157226562,286.9686584472656,1718.0386962890625,573.9373168945312
260,301,4,1,775,503,717.2587280273438,476.3236999511719,775,503,833.2195434570312,529.9903564453125,0,717.2587280273438,476.3236999511719,1550.478271484375,952.6473999023438,717.2587280273438,476.3236999511719,1550.478271484375,952.6473999023438
38,301,5,1,856,357,819.7822875976562,298.8243408203125,856,357,893.7650146484375,416.2806701660156,0,819.7822875976562,298.8243408203125,1713.5473022460938,597.648681640625,819.7822875976562,298.8243408203125,1713.5473022460938,597.648681640625
261,302,4,1,777,507,712.8910522460938,486.7507019042969,777,507,842.3709106445312,527.468994140625,0,712.8910522460938,486.7507019042969,1555.261962890625,973.5014038085938,712.8910522460938,486.7507019042969,1555.261962890625,973.5014038085938
39,302,5,1,856,357,817.4088134765625,296.5957336425781,856,357,895.5799560546875,419.14093017578125,0,817.4088134765625,296.5957336425781,1712.98876953125,593.1914672851562,817.4088134765625,296.5957336425781,1712.98876953125,593.1914672851562
262,303,4,1,781,509,713.4815063476562,491.7558288574219,781,509,849.555908203125,526.5057983398438,0,713.4815063476562,491.7558288574219,1563.0374145507812,983.5116577148438,713.4815063476562,491.7558288574219,1563.0374145507812,983.5116577148438
40,303,5,1,853,362,815.680908203125,301.71038818359375,853,362,891.7885131835938,422.3164978027344,0,815.680908203125,301.71038818359375,1707.4694213867188,603.4207763671875,815.680908203125,301.71038818359375,1707.4694213867188,603.4207763671875
263,304,4,1,790,507,720.1651000976562,489.4508361816406,790,507,860.5839233398438,524.8303833007812,0,720.1651000976562,489.4508361816406,1580.7490234375,978.9016723632812,720.1651000976562,489.4508361816406,1580.7490234375,978.9016723632812
41,304,5,1,853,363,814.4339599609375,300.9071044921875,853,363,891.650634765625,425.3009948730469,0,814.4339599609375,300.9071044921875,1706.0845947265625,601.814208984375,814.4339599609375,300.9071044921875,1706.0845947265625,601.814208984375
